5191,Johann Sebastian Bach,Cantata No. 51: Jauchzet Gott In Allen Landen,Soloist: Emma Kirby Choir: The English Baroque Soloists Conductor: John Eliot Gardiner
5192,Alfred Newman,Goodbyes,""
5193,George Jones,The Door,""
5194,Fletcher Henderson,The Stampede,""
5195,Igor Stravinsky,Sacrificial Dance (from The Rite Of Spring),Orchestra: The Boston Philharmonic Orchestra Conductor: Benjamin Zander
5196,Dmitri Shostakovich,Symphony No. 15 In A Major - 1st Movement,Orchestra: London Philharmonic Orchestra Conductor: Bernard Haitink
5197,Ray Charles,Come Rain Or Come Shine,""
5198,Elvis Presley,If I Can Dream,""
5199,Salil Chowdhury,Kahin Door Jab Din Dhal Jaye,""
5200,The Clash,London Calling,""
5201,Susannah Mccorkle,The Waters Of March,""
5202,Eddi Reader,Ay Fond Kiss,""
5203,Johannes Brahms,"Von Ewiger Liebe, Op. 43/1",""
5204,George Frideric Handel,"Cara Speme, Questo Core (from Giulio Cesare)",""
5205,Tom Waits,Somewhere (from West Side Story),""
5206,Ethel Merman,Rose's Turn,""
5207,Wolfgang Amadeus Mozart,Piano Concerto No. 23 In A Major - 1st Movement,Soloist: Mitsuko Uchida Orchestra: The English Chamber Orchestra Conductor: Jeffrey Tate
5208,Johannes Brahms,Violin Concerto In D Major - 2nd Movement,Soloist: Yehudi Menuhin Orchestra: The Berlin Philharmonic Conductor: Rudolf Kempe
5209,Ludwig Van Beethoven,Symphony No.4 In B Flat Major - 2nd Movement,Orchestra: The Berlin Philharmonic Conductor: Wilhelm Furtwangler
5210,"The Choir Of Magdalen College, Oxford",Nunc Dimittis,""
5211,Camille Saint-saens,Cello Concerto No. 1 In A Minor - 1st Movement,Soloist: Mstislav Rostropovich
5212,Sergey Vasilievich Rachmaninov,Cello Sonata In G Minor - 3rd Movement,"Soloist: Paul Tortelier, Aldo Ciccolini"
5213,Ludwig Van Beethoven,"Violin Sonata No. 1 In D Major, Op. 12/1 - 2nd Movement",Soloist: Yehudi Menuhin With Hephzibah Menuhin
5214,Fats Waller,Handful Of Keys,""
5215,Sir William Walton,March (from The Battle Of Britain),Orchestra: The Academy Of St Martin In The Fields Conductor: Sir Neville Mariner
5216,Peter Cook Dudley Moore,Goodbyee,""
5217,Wolfgang Amadeus Mozart,String Quintet No. 4 In G Minor - 3rd Movement,Orchestra: The Heutling String Quartet
5218,Robert Schumann,Am Leuchtenden Sommermorgen (from Dichterliebe),Soloist: Peter Schreier Accompanied By Christoph Eschenbach
5219,Ludwig Van Beethoven,"Cello Sonata No. 3 In A Major, Op. 69","Soloist: Pablo Casals, Rudolf Serkin"
5220,Johannes Brahms,Variations On The St Antoni Chorale,Orchestra: Suisse Romande Orchestra
5221,Harold Macmillan,"She Didn't Say Yes, She Didn't Say No",""
5222,Umm Kulthum,El Ahaat,""
5223,Ornella Vanoni,Senza Fine,""
5224,Richard Strauss,Ariadne Auf Naxos Introduction,Orchestra: Leipzig Gewandhaus Orchestra Conductor: Kurt Masur
5225,Johannes Brahms,Symphony No. 3 In F,Orchestra: Philharmonia Orchestra Conductor: Arturo Toscanini
5226,Luis Bacalov,The Theme From The Film Il Postino,Soloist: Jill Washington Orchestra: The City Of Prague Philharmonic Orchestra
5227,Pyotr Ilyich Tchaikovsky,Piano Concerto No. 1 In B Flat Minor - 1st Movement,Soloist: Vladimir Ashkenazy
5228,Paul Horbiger,Es Steht Ein Alter Nussbaum - There Stands An Old Nut Tree,""
5229,Camille Saint-saens,Finale (from Carnival Of The Animals),Orchestra: London Sinfonietta
5230,Vahan Petelian,Yekeghetsin Haikakan,Choir: Haissmavourk Choir Conductor: Mihran Ghazelian
5231,Mike Oldfield,Tubular Bells,""
5232,The Dubliners,Finnegan's Wake,""
5233,Youssou N'dour Neneh Cherry,Seven Seconds,""
5234,Sir Hubert Parry,Jerusalem (from The Soundtrack To Chariots Of Fire),Choir: The Ambrosian Singers
5235,Miles Davis,Round Midnight,""
5236,Elvis Presley,That's All Right,""
5237,Bob Dylan,Thunder On The Mountain,""
5238,Talking Heads,Life During Wartime,""
5239,Bob Dylan,Idiot Wind,""
5240,Tom Frampton,"Of Cowboys, Pirates Lawyers",""
5241,Gavin Bryars,Jesus' Blood Never Failed Me Yet,""
5242,King Curtis,Memphis Soul Stew,""
5243,The Undertones,Teenage Kicks,""
5244,Talking Heads,Once In A Lifetime,""
5245,Wolfgang Amadeus Mozart,Piano Concerto No. 26 In D Major 'coronation',Soloist: Murray Perahia Orchestra: English Chamber Orchestra
5246,David Bowie,Rebel Rebel,""
5247,Pretenders,Talk Of The Town,""
5248,Enong Jubaedah And Mang Maman,Traditional Javanese Gamelan,""
5249,Fettes College Pipes Drums,A Burns Medley,""
5250,Giuseppe Verdi,Don Carlos Act 3,"Orchestra: Orchestra Of La Scala, Milan And Choir Conductor: Claudio Abbado"
5251,Johnny Tillotson,Yellow Bird,""
5252,Ludwig Van Beethoven,"Piano Sonata No. 26 In E Flat Major, Op. 81a 'les Adieux' - 1st Movement",Soloist: Leon Mccawley
5253,Johannes Brahms,Piano Quartet No. 1 In G Minor - 1st Movement,Orchestra: Members Of The Amadeus Quartet Conductor: Murray Perahia
5254,The Beatles,We Can Work It Out,""
5255,William Byrd,Agnus Dei From (from Mass For Five Voices),Choir: Christ Church Cathedral Choir Conductor: Stephen Darlington
5256,Stevie Wonder,I Wish,""
5257,Maurice Durufle,The First Movement Of Introitus From The Durufle Requiem,Choir: Truro Cathedral Choir Conductor: Robert Sharpe
5258,Noel Harrison,Windmills Of My Mind,""
5259,Sting,All This Time,""
5260,Jussi Bjorling,Nessun Dorma! (from Turandot),""
5261,Johnny Hodges,I Got It Bad And That Ain't Good,""
5262,Max Bruch,Violin Concerto No. 1 In G Minor - 2nd Movement,Artist: Tasmin Little Orchestra: The Liverpool Philharmonic Conductor: Vernon Handley
5263,Peggy Lee,Is That All There Is?,""
5264,Gabriel Faure,Introitus (from Requiem),"Choir: The Choir Of Kings College, Cambridge Orchestra: The English Chamber Orchestra Conductor: Stephen Cleobury"
5265,Dmitri Shostakovich,String Quartet No. 7 In F Sharp Minor - 3rd Movement,Orchestra: Borodin String Quartet
5266,Franz Schubert,"Prometheus, D674","Soloist: Dietrich Fischer-dieskau, Gerald Moore"
5267,Charlie Parker,Blues For Alice,""
5268,Cornelius Cardew,The Croppy Boy,""
5269,Pathane Khan,Meda Ishq Vi Toon,""
5270,Tom Lehrer,Send The Marines,""
5271,Camille Saint-saens,Symphony No. 3 In C Minor 'organ' - 1st Movement,Orchestra: Los Angeles Philharmonic
5272,Mahalia Jackson,Trouble Of The World,""
5273,Joni Mitchell,Carey,""
5274,Ronald Binge,Sailing By,Orchestra: Bbc Concert Orchestra
5275,Garth Brooks,The Dance,""
5276,Ethel Merman,Overture,""
5277,Supertramp,If Everyone Was Listening,""
5278,Kate Dimbleby Band,Song That You'd Like,""
5279,Blind Boy Fuller,You Can Never Tell,""
5280,David Lloyd,Anabelle Lee,""
5281,Ivry Gitlis,Sonata For Solo Violin,""
5282,George Frideric Handel,"Non Disperar, Chi Sa? (from Giulio Cesare)",Soloist: Danielle De Niese Orchestra: The Orchestra Of The Age Of Enlightenment Conductor: William Christie
5283,Henry Purcell,Frost Scene (from King Arthur),Soloist: Trevor Anthony Orchestra: Philomusica Of London Conductor: Lewis
5284,Nellie Melba,Pur Dicesti,""
5285,Richard Dimbleby,The Lying In State Of Hm King George Vi,""
5286,Johann Sebastian Bach,St John Passion - Ich Folge Dir,Choir: Chorus Viennensis
5287,Sergey Vasilievich Rachmaninov,Piano Concerto No. 2 In C Minor -3rd Movement,Soloist: Lang Lang Orchestra: The Orchestra Of The Mariinsky Theatre Conductor: Valery Gergiev
5288,Tommy Steele,Singing The Blues,""
5289,The Desmonds,Germans In The Shower,""
5290,George Frideric Handel,Their Sound Is Gone Out (from Messiah),"Choir: Choir Of Christchurch Cathedral, Oxford Orchestra: The Academy Of Ancient Music Conductor: Christopher Hogwood"
5291,Bryn Terfel,Land Of My Fathers,"Artist: Katherine Jenkins, Aled Jones The Millennium Stadium Crowd"
5292,The Broadway Cast,Do You Hear The People Sing?,""
5293,Rutland Boughton,"How Beautiful They Are, The Lordly Ones",Soloist: Anne Dawson Maldwyn Davies Choir: The Geoffrey Mitchell Choir Orchestra: The English Chamber Orchestra Conductor: Alan Melville
5294,Wolfgang Amadeus Mozart,Piano Concerto No. 23 In A Major - 2nd Movement,Soloist: Alfred Brendel Orchestra: The Academy Of St Martin In The Fields Conductor: Sir Neville Marriner
5295,Feodor Chaliapin,Song Of The Volga Boatmen,""
5296,Marlene Dietrich,Peter,""
5297,Iannis Xenakis,Herma,Performer: Claude Helffer
5298,Ludwig Van Beethoven,1st Movement Of String Quartet In E Flat Major,Orchestra: Takacs Quartet
5299,Paul Lincke,Berliner Luft,Orchestra: Berlin Philharmonic Conductor: Daniel Barenboim
5300,Sophie Ramsay,The Laird O'cockpen,""
5301,Gilbert Sullivan,I Am The Very Model (from The Pirates Of Penzance),Soloist: Eric Roberts Orchestra: Doyly Carte Opera Conductor: John Pryce Jones
5302,The Regimental Band Of The Black Watch,The Barren Rocks Of Aden,""
5303,Dub Specialists,Gunman Mix,""
5304,Ted Hughes,Little Gidding,""
5305,"R Khushnawaz, G Mohammad, A Hassanpur",Jam-e Narenji,""
5306,Don Edwards,Coyotes,""
5307,Gustav Mahler,Symphony No. 9 In D Major - 1st Movement,Orchestra: The Berlin Philharmonic Conductor: Simon Rattle
5308,Joni Mitchell,Sometimes I'm Happy,""
5309,Johann Sebastian Bach,Brandenburg Concerto No. 1 In F Major - 1st Movement,Soloist: Giardino Armonico
5310,Leos Janacek,The Cunning Little Vixen Act 3 (finale),Soloist: Dalibor Jedlicka Peter Saray Orchestra: The Vienna Philharmonic Conductor: Sir Charles Mackerras.
5311,Joseph Haydn,The Great Work Is Completed (from The Creation),Choir: Arnold Schoenberg Choir Orchestra: The Vienna Symphony Orchestra Conductor: Nikolaus Harnoncourt
5312,Robert Schumann,Sleep On And Rest In Dreams (from Paradise And The Peri),Soloist: Barbara Bonney Choir: The Monteverdi Choir Orchestra: The Revolutionary Romantic Orchestra Conductor: John Eliot Gardiner
5313,George Frideric Handel,Scherza Infida (from Ariodante),Soloist: Magdalena Kozena
5314,Maurice Ravel,L'enfant Et Les Sortileges,Orchestra: French National Radio Orchestra Conductor: Bour
5315,Giuseppe Verdi,Falstaff Act 1,Soloist: Tito Gobbi Orchestra: Philharmonia Orchestra Conductor: Herbert Von Karajan
5316,Leos Janacek,The Cunning Little Vixen,Soloist: Helena Tattermushova Orchestra: Prague National Theatre Orchestra Conductor: Gregor
5317,Stefania Woytowicz,Christe Cum Sit (from Stabat Mater),Orchestra: Warsaw National Philharmonic Orchestra Conductor: Witold Rowicki
5318,The Dave Brubeck Quartet,The Duke,""
5319,Pendyrus Male Choir,Myfanway,""
5320,Duke Ellington,Take The A Train,""
5321,Teal Choir,Nkosi Sikelel' Iafrika,""
5322,Ludwig Van Beethoven,Violin Concerto In D Major - 2nd Movement,Soloist: Itzhak Perlman Orchestra: The Philharmonia Orchestra Conductor: Carlo Maria Giulini
5323,Jerry Lee Lewis,Great Balls Of Fire,""
5324,Small Faces,Tin Soldier,""
5325,Charles Mingus,Better Get Hit In Yo' Soul,""
5326,James Brown,Don't Be A Dropout,""
5327,Declan O'rourke,Galileo (someone Like You),""
5328,Nick Drake,River Man,""
5329,Roscoe Robinson,That's Enough,""
5330,Darude,Feel The Beat,""
5331,Leonard Cohen,Famous Blue Raincoat,""
5332,The Killers,All These Things That I've Done,""
5333,Engelbert Humperdinck,Release Me,""
5334,Robert Schumann,Symphony No. 1 In B Flat Major 'spring' - 1st Movement,Orchestra: Bavarian Radio Symphony Orchestra Conducted: By Rafael Kubelik
5335,The Beatles,I'm Only Sleeping,""
5336,Terry Jones,I'm So Worried,""
5337,Hoffnung And Charles Richardson,Hoffnung In Conversation With Charles Richardson,""
5338,Gabriel Faure,Tantum Ergo,Choir: The Chorale Gabriel Faure
5339,Patti Page,Mockin' Bird Hill,""
5340,Audrey Hepburn,Moon River,""
5341,Liza Minnelli,Maybe This Time,""
5342,Julie Andrews And Tony Roberts,You And Me (from Victor/victoria),""
5343,K.d. Lang,Hallelujah,""
5344,John Mayer,The Heart Of Life,""
5345,Tommy Gnosis,The Reprise Of Wicked Little Town,""
5346,Les Moines De L'abbaye De Notre Dame Of Ganagobie,The Kyrie X111,""
5347,George Frideric Handel,But Thou Didst Not Leave (from Mesiah),Soloist: Stuart Burrows Orchestra: The London Philharmonic Orchestra Conductor: Karl Richter
5348,Xu Wang Wenjuan,The Dream Of The Red Chamber,""
5349,Frederic Chopin,Nocturne In C Sharp Minor,Soloist: Fou Ts'ong
5350,Wang Xiangrong,The Boatman Of The Yellow River,""
5351,Ben Webster,One For The Gov'nor,Soloist: Ben Webster
5352,Wolfgang Amadeus Mozart,Missa Brevis - Kyrie,Choir: The Regensburg Cathedral Choir Orchestra: The Bavarian Radio Symphony Orchestra Conductor: Rafael Kubelik
5353,Billie Holiday,Lady Sings The Blues,""
5354,The Oscar Peterson Trio,Night Train,""
5355,Fifth Dimension,Age Of Aquarius From The Musical Hair,""
5356,Dmitri Shostakovich,"Piano Concerto No.1 In C Minor (concerto For Piano, Trumpet And Strings)",Soloist: Yefim Bronfman Orchestra: The Los Angeles Philharmonic Conductor: Esa-pekka Salonen
5357,Sontonga,Nkosi Sikelel' Iafrika,Choir: Women Of The Calabashi
5358,Bashir Am Israelim,Hava Nagila,Soloist: Haparvarim
5359,Ludwig Van Beethoven,Violin Concerto In D Major - 3rd Movement,Soloist: Itzhak Perlman
5360,Julie Andrews,Without You,""
5361,Richard Burton,Under Milk Wood,""
5362,Fred Astaire,Change Partners,""
5363,Glasgow Orpheus Choir,By Cool Siloam's Shady Rill,""
5364,Mel Torme And The Marty Paich Dek-tette,Walk Between Raindrops,""
5365,Danny La Rue,I'll Be Seeing You,""
5366,Ann Hart,Music Maestro Please,""
5367,Bobby Short,I Like The Likes Of You,""
5368,Anthony Newley,Look At That Face,""
5369,Mel Torme,I Found A Million-dollar Baby,""
5370,Frank Sinatra,I Wish I Were In Love Again,""
5371,Ainsworth,Gentlemen Prefer Blondes,""
5372,Anthony Newley,It's The Talk Of The Town,""
5373,Sergio Mendes Brasil '66,"Upa, Neguinho",""
5374,The Beatles,And Your Bird Can Sing,""
5375,Elvis Costello The Attractions,You Little Fool,""
5376,Easy Beats,Friday On My Mind,""
5377,David Bowie,Drive In Saturday,""
5378,Neil Young,A Man Needs A Maid,Artist: London Symphony Orchestra
5379,Super Furry Animals,Cityscape Skybaby,""
5380,Halima,Beneath The Sun,""
5381,Amy Winehouse,Love Is A Losing Game,""
5382,Roxy Music,Do The Strand,""
5383,Gnarls Barkley,Crazy,""
5384,Nirvana,Smells Like Teen Spirit,""
5385,Pet Shop Boys,Being Boring,""
5386,Goldfrapp,Paper Bag,""
5387,Kanye West,Gold Digger,""
5388,Rufus Wainwright,Going To Town,""
5389,Johann Sebastian Bach,Goldberg Variations - Variations Nos. 29 30,Soloist: Glenn Gould
5390,Johann Sebastian Bach,Christmas Oratorio - 3rd Cantata (opening),Soloist: Nikolaus Harnoncourt Orchestra: The Concentus Musicus Wien
5391,Gustav Mahler,Symphony No. 5 In C Sharp Minor - 3rd Movement,Orchestra: Vienna Philharmonic Orchestra Conductor: Leonard Bernstein
5392,Wolfgang Amadeus Mozart,Requiem In D Minor,Orchestra: The Concentus Musicus Wien Conductor: Nikolaus Harnoncourt
5393,Franz Schubert,Die Krahe (the Crow) (from Winterreise),"Soloist: Dietrich Fischer-dieskau, Gerald Moore On The Piano"
5394,Arvo Part,Requiem In D Minor - Dies Irae,"Soloist: Gideon Kremer, Tatjana Grindenko Alfred Schnittke"
5395,Pyotr Ilyich Tchaikovsky,Symphony No. 6 In B Minor 'pathetique' - 4th Movement,Orchestra: The Leningrad Philharmonic Orchestra Conductor: Evgeny Mravinsky
5396,Bob Dylan,One Too Many Mornings,""
5397,Robert Johnson,Come Into My Kitchen,""
5398,John Mayall The Bluesbreakers With Eric Clapton,Have You Heard?,""
5399,Charlie Parker Dizzy Gillespie,Bloomdido,""
5400,John Lennon,Mother,Artist: The Plastic Ono Band
5401,Peggy Lee,You Came A Long Way From St Louis,""
5402,Chuck Berry,"Memphis, Tennessee",""
5403,Frank Sinatra,Bim Bam Baby,""
5404,Chris Barber Band Box,Hiawatha Rag,""
5405,Leonard Bernstein,Opening Theme (from On The Waterfront),Orchestra: The New York Philharmonic Conductor: Leonard Bernstein
5406,The Jimmy Giuffre Trio,Train And The River,""
5407,Francoise Hardy,La Maison Ou J'ai Grandi,Artist: Charles Blackwell Orchestra
5408,George Frideric Handel,Lascia Ch'io Pianga (from Rinaldo),Soloist: Ewa Mallas-godlewska Orchestra: Les Talens Lyriques
5409,Joseph Canteloube,Bailero (from Songs Of The Auvergne),Soloist: Kiri Te Kanawa
5410,The Bushwackers,Lachlan Tigers,""
5411,The Chieftains,Red Is The Rose (with Nanci Griffith),""
5412,Shaun Davey,The Parting Glass From The Soundtrack To Waking Ned,""
5413,Percy Grainger,Shepherd's Hey,Orchestra: English Chamber Orchestra Conductor: Benjamin Britten
5414,Antonio Vivaldi,The Four Seasons - Winter,Soloist: Itzhak Perlman Orchestra: London Philharmonic Orchestra Conductor: Itzhak Perlman
5415,Steeleye Span,The Boar's Head Carol,""
5416,Sir Edward Elgar,Enigma Variations,Orchestra: The Philharmonia Orchestra Conductor: Sir John Barbirolli
5417,The Seekers,With My Swag All On My Shoulder,""
5418,Blossom Dearie,I'm Hip,""
5419,Eric Bogle,No Man's Land,""
5420,Josh White,The Lass With The Delicate Air,""
5421,Frederick Delius,Summer Evening,Orchestra: The Royal Philharmonic Orchestra Conductor: Sir Thomas Beecham
5422,Pete Fountain,When The Saints Come Marching In,""
5423,The Vernon Elliot Ensemble,Graculus's Memory Music,""
5424,Pyatnitsky State Russian Folk Choir,"Steppe, Oh Steppe Around",""
5425,Thijs Van Leer,Introspection Two,""
5426,Herbert Howells,A Spotless Rose,Choir: Cambridge Singers Conductor: John Rutter
5427,Gustav Mahler,Symphony No. 8 In E Flat Major 'symphony Of A Thousand' - 1st Movement,Choir: Chorus Of The Vienna State Opera The Vienna Boys' Choir With The Vienna Singers Orchestra: The Chicago Symphony Orchestra Conductor: Sir Georg Solti
5428,Ludwig Van Beethoven,Symphony No. 4 In B Flat Major - 1st Movement,Orchestra: Orchestre Revolutionnaire Et Romantique Conductor: Sir John Eliot Gardiner
5429,Jean Sibelius,Violin Concerto In D Minor - 1st Movement,Soloist: Joshua Bell
5430,Peter Warlock,Capriol Suite - 5th Movement,Soloist: Peter Lawson Alan Maclean
5431,Maurice Ravel,Rapsodie Espagnol - 4th Movement,Orchestra: Royal Philharmonic Orchestra Conductor: Andre Previn
5432,Bob Dylan,If You See Her Say Hello,""
5433,Cat Stevens,Lilywhite,""
5434,Sex Pistols,Anarchy In The Uk,""
5435,Neil Young,After The Gold Rush,""
5436,Radiohead,Bones,""
5437,David Bowie,Letter To Hermione,""
5438,Jimmy Webb,Galveston,""
5439,Felicity Lott,Ave Maria,""
5440,Christy Moore,A Stitch In Time - Live,""
5441,Paul Anka,Lonely Boy,""
5442,The Clancy Brothers And Tommy Makem,Brennan On The Moor,""
5443,Planxty,Taimse Im' Chodladh,""
5444,Luke Kelly,Joe Hill,""
5445,John Reilly,The Raggle Taggle Gypsy,""
5446,Gilberto Gil,Refavela,""
5447,Chris Barber's Jazz Band,New St Louis Blues,Artist: Ottilie Patterson
5448,Charles Mingus,Wednesday Night Prayer Meeting,""
5449,Veenai Jayanthi,Sakhi Prana,""
5450,Vincenzo Bellini,Qual Cor Tradisti (from Norma),Soloist: Jane Eaglen Orchestra: The Orchestra And Chorus Of Maggio Musicale Of Florence Conductor: Riccardo Muti
5451,Hugh Masekela,Send Me,""
5452,The Beatles,The End,""
5453,Sister Sledge,He's The Greatest Dancer,""
5454,Led Zeppelin,Stairway To Heaven,""
5455,Banderas,This Is Your Life,""
5456,Jamiroquai,Space Cowboy,""
5457,Leftfield,Space Shanty,""
5458,Everything But The Girl,I Didn't Know I Was Looking For Love,""
5459,Primal Scream,Movin' On Up,""
5460,Bob Dylan,Like A Rolling Stone,""
5461,Ella Fitzgerald Louis Armstrong,Summertime (from Porgy Bess),""
5462,Blur,Country House,""
5463,Sir Edward Elgar,Pomp Circumstance March,Orchestra: London Symphony Orchestra Conductor: Sir Arthur Bliss
5464,Gracie Fields,Isle Of Capri,""
5465,The Zemel Choir Of London,Kol Nidrei,""
5466,Les Karmon Israeli,Hava Nagila,""
5467,Bbc Archive,The Opening Of The 1956 Olympic Games In Melbourne,""
5468,The Three Tenors,Nessun Dorma! (from Turandot),""
5469,Giovanni Pierluigi Da Palestrina,Kyrie (from Missa Papae Marcelli),Choir: Pro Cantione Antiqua Conductor: Mark Brown
