247,"Prunella Scales",http://en.wikipedia.org/wiki/Prunella_Scales,female,"Stage, Screen and RadioActor"
248,"Marchioness Of Tavistock",NA,female,"Royal or Aristocracy or PeerSportHorse Racing"
249,"Lady Soames","http://en.wikipedia.org/wiki/Mary_Soames,_Baroness_Soames",female,Writing
250,"Sue Townsend",http://en.wikipedia.org/wiki/Sue_Townsend,female,Writing
251,"Dilys Powell",http://en.wikipedia.org/wiki/Dilys_Powell,female,"WritingStage, Screen and RadioCritic"
252,"Elizabeth Esteve-Coll",http://en.wikipedia.org/wiki/Elizabeth_Esteve-Coll,female,"Academia and Education"
253,"Bernice Rubens",http://en.wikipedia.org/wiki/Bernice_Rubens,female,Writing
254,"A S Byatt",http://en.wikipedia.org/wiki/A._S._Byatt,female,WritingCriticNovelist
255,"Dame Shirley Porter",http://en.wikipedia.org/wiki/Shirley_Porter,female,"Politics and Public ServicePolitics"
256,"Marti Caine",http://en.wikipedia.org/wiki/Marti_Caine,female,"Stage, Screen and RadioMusicActor"
257,"Dame Ninette De Valois",http://en.wikipedia.org/wiki/Ninette_de_Valois,female,"Stage, Screen and RadioDance"
258,"Adelaide Hall",http://en.wikipedia.org/wiki/Adelaide_Hall,female,"MusicStage, Screen and RadioJazz"
259,"Baroness Trumpington",http://en.wikipedia.org/wiki/Baroness_Trumpington,female,"Politics and Public ServiceCampaignerPolitics"
260,"Elisabeth Welch",http://en.wikipedia.org/wiki/Elizabeth_Welch,female,"MusicStage, Screen and RadioClassical Music"
261,"Rt Hon Barbara Castle","http://en.wikipedia.org/wiki/Barbara_Castle,_Baroness_Castle_of_Blackburn",female,"Politics and Public ServicePolitics"
262,"Barbara Windsor",http://en.wikipedia.org/wiki/Barbara_Windsor,female,"Stage, Screen and RadioActor"
263,"Dr Ruth Westheimer",http://en.wikipedia.org/wiki/Ruth_Westheimer,female,"Academia and EducationStage, Screen and RadioBroadcasting"
264,"Lord Charteris",http://en.wikipedia.org/wiki/Lord_Charteris,female,"Politics and Public ServicePublic Servant"
265,"Jean Rook",http://en.wikipedia.org/wiki/Jean_Rook,female,WritingJournalism
266,"Maeve Binchy",http://en.wikipedia.org/wiki/Maeve_Binchy,female,WritingNovelist
267,"Molly Keane",http://en.wikipedia.org/wiki/Molly_Keane,female,Writing
268,"Prue Leith",http://en.wikipedia.org/wiki/Prue_Leith,female,"Food and DrinkBusinessChef"
269,"June Whitfield",http://en.wikipedia.org/wiki/June_Whitfield,female,"Stage, Screen and RadioActor"
270,"Mary Wesley",http://en.wikipedia.org/wiki/Mary_Wesley,female,WritingNovelist
271,"Sarah Miles",http://en.wikipedia.org/wiki/Sarah_Miles,female,"Stage, Screen and RadioActor"
272,"HRH The Duchess of Kent","http://en.wikipedia.org/wiki/Katharine,_Duchess_of_Kent",female,"Royal or Aristocracy or Peer"
273,"Pauline Collins",http://en.wikipedia.org/wiki/Pauline_Collins,female,"Stage, Screen and RadioActor"
274,"Lady Mosley",http://en.wikipedia.org/wiki/Diana_Mosleyhttp://www.telegraph.co.uk/comment/personal-view/3595037/Diana-Mosley-unrepentantly-Nazi-and-effortlessly-charming.html#,female,"WritingPolitics and Public ServicePolitics"
275,"Lucinda Lambton",http://en.wikipedia.org/wiki/Lucinda_Lambton,female,"Art, Fashion and DesignPhotography"
276,"Penelope Lively",http://en.wikipedia.org/wiki/Penelope_Lively,female,Writing
277,"Dame Vera Lynn",http://en.wikipedia.org/wiki/Vera_Lynn,female,Music
278,"Joan Collins",http://en.wikipedia.org/wiki/Joan_Collins,female,"Stage, Screen and RadioActor"
279,"Maria Aitken",http://en.wikipedia.org/wiki/Maria_Aitken,female,"Stage, Screen and RadioWritingActor"
280,"Katharine Hamnett",http://en.wikipedia.org/wiki/Katharine_Hamnett,female,"BusinessArt, Fashion and DesignFashionDesign"
281,"Thora Hird",http://en.wikipedia.org/wiki/Thora_Hird,female,"Stage, Screen and RadioActor"
282,"Lady Redgrave",http://en.wikipedia.org/wiki/Rachel_Kempson,female,"Stage, Screen and RadioActor"
283,"Miriam Rothschild",http://en.wikipedia.org/wiki/Miriam_Rothschild,female,"Nature and ConservationMedicine, Science and EngineeringConservationScience"
284,"Dame Josephine Barnes",http://en.wikipedia.org/wiki/Josephine_Barnes,female,"Medicine, Science and EngineeringScienceMedicine"
285,"Joan Armatrading",http://en.wikipedia.org/wiki/Joan_Armatrading,female,"MusicPop and Rock"
286,Twiggy,http://en.wikipedia.org/wiki/Twiggy,female,"Art, Fashion and DesignMusicStage, Screen and RadioFashionActor"
287,"Lady Warnock","http://en.wikipedia.org/wiki/Mary_Warnock,_Baroness_Warnock",female,"Academia and EducationReligion and PhilosophyPhilosophy"
288,"Germaine Greer",http://en.wikipedia.org/wiki/Germaine_Greer,female,"Academia and EducationPolitics and Public ServiceWritingCampaigner"
289,"Cilla Black",http://en.wikipedia.org/wiki/Cilla_Black,female,"Stage, Screen and RadioMusicBroadcastingPop and Rock"
290,"Athene Seyler",http://en.wikipedia.org/wiki/Athene_Seyler,female,"Stage, Screen and RadioActor"
291,"Anita Dobson",http://en.wikipedia.org/wiki/Anita_Dobson,female,"Stage, Screen and RadioActor"
292,"Patricia Neal",http://en.wikipedia.org/wiki/Patricia_Neal,female,"Stage, Screen and RadioActor"
293,"Joan Turner",http://en.wikipedia.org/wiki/Joan_Turner,female,"Stage, Screen and RadioComedy Performer"
294,"Dame Edna Everage",http://en.wikipedia.org/wiki/Dame_Edna_Everage,female,"Stage, Screen and RadioComedy Performer"
295,"Gwen Ffrangcon-Davies",http://en.wikipedia.org/wiki/Gwen_Ffrangcon-Davies,female,"Stage, Screen and RadioActor"
296,"Anita Roddick",http://en.wikipedia.org/wiki/Anita_Roddick,female,Business
297,"Peggy Makins",NA,female,WritingJournalism
298,"Mary Archer",http://en.wikipedia.org/wiki/Mary_Archer,female,"Medicine, Science and EngineeringScience"
299,"Jane Asher",http://en.wikipedia.org/wiki/Jane_Asher,female,"Stage, Screen and RadioFood and DrinkActorChef"
300,"Stephanie Beacham",http://en.wikipedia.org/wiki/Stephanie_Beacham,female,"Stage, Screen and RadioActor"
301,"Margaret Kelly - Miss Bluebell",http://en.wikipedia.org/wiki/Margaret_Kelly_Leibovici,female,"Stage, Screen and RadioDance"
302,"Gemma Craven",http://en.wikipedia.org/wiki/Gemma_Craven,female,"Stage, Screen and RadioActor"
303,"Adele Leigh",NA,female,MusicOpera
304,"Sue Lawley",http://en.wikipedia.org/wiki/Sue_Lawley,female,"WritingStage, Screen and RadioJournalismBroadcasting"
305,Lulu,http://en.wikipedia.org/wiki/Lulu_(singer),female,"MusicStage, Screen and RadioPop and RockActor"
306,"Kitty Godfree",http://en.wikipedia.org/wiki/Kitty_Godfree,female,SportTennis
307,"Susan George",http://en.wikipedia.org/wiki/Susan_George_(actress),female,"Stage, Screen and RadioActor"
308,"Maya Angelou",http://en.wikipedia.org/wiki/Maya_Angelou,female,Writing
309,"Lucinda Green",http://en.wikipedia.org/wiki/Lucinda_Green,female,SportEquestrian
310,"Elaine Paige",http://en.wikipedia.org/wiki/Elaine_Paige,female,"Stage, Screen and RadioMusicActorMusicals"
311,"Dora Bryan",http://en.wikipedia.org/wiki/Dora_Bryan,female,"Stage, Screen and RadioActor"
312,"Baroness (Sue) Ryder of Warsaw",http://en.wikipedia.org/wiki/Sue_Ryder,female,"Politics and Public ServiceCampaigner"
313,"Jackie Collins",http://en.wikipedia.org/wiki/Jackie_Collins,female,WritingNovelist
314,"Suzi Quatro",http://en.wikipedia.org/wiki/Suzi_Quatro,female,"MusicStage, Screen and RadioPop and RockActor"
315,"Jane Lapotaire",http://en.wikipedia.org/wiki/Jane_Lapotaire,female,"Stage, Screen and RadioActor"
316,"Virginia Holgate",http://en.wikipedia.org/wiki/Virginia_Leng,female,SportEquestrian
317,"Anne-Sophie Mutter",http://en.wikipedia.org/wiki/Anne_Sophie_Mutter,female,"MusicClassical MusicString Player"
318,"Jane Glover",http://en.wikipedia.org/wiki/Jane_Glover,female,MusicConductor
319,"Selina Scott",http://en.wikipedia.org/wiki/Selina_Scott,female,WritingJournalism
320,"Maureen Lipman",http://en.wikipedia.org/wiki/Maureen_Lipman,female,"Stage, Screen and RadioActorBroadcasting"
321,"Sheila Steafel",http://en.wikipedia.org/wiki/Sheila_Steafel,female,"Stage, Screen and RadioActor"
322,"Doris Stokes",http://en.wikipedia.org/wiki/Doris_Stokes,female,"Stage, Screen and RadioVariety Act"
323,"Alison Lurie",http://en.wikipedia.org/wiki/Alison_Lurie,female,"Academia and EducationWriting"
324,"Elly Ameling",http://en.wikipedia.org/wiki/Elly_Ameling,female,"MusicClassical Music"
325,"Julie Walters",http://en.wikipedia.org/wiki/Julie_Walters,female,"Stage, Screen and RadioMusicActor"
326,"Madhur Jaffrey",http://en.wikipedia.org/wiki/Madhur_Jaffrey,female,"Stage, Screen and RadioFood and DrinkWritingActorBroadcastingChef"
327,"Catherine Cookson",http://en.wikipedia.org/wiki/Catherine_Cookson,female,WritingNovelist
328,"Natalia Makarova",http://en.wikipedia.org/wiki/Natalia_Makarova,female,"Stage, Screen and RadioDance"
329,"Rosalind Plowright",http://en.wikipedia.org/wiki/Rosalind_Plowright,female,"MusicClassical Music"
330,"Lucy Irvine",http://en.wikipedia.org/wiki/Lucy_Irvine,female,"Travel and ExplorationWritingExplorer"
331,"HRH Princess Michael of Kent",http://en.wikipedia.org/wiki/Princess_Michael_of_Kent,female,"Royal or Aristocracy or Peer"
332,"Bertice Reading",http://en.wikipedia.org/wiki/Bertice_Reading,female,"Stage, Screen and RadioMusicActorMusicalsTheatre"
333,"M M Kaye",http://en.wikipedia.org/wiki/M._M._Kaye,female,"WritingArt, Fashion and DesignArt"
334,"Shirley MacLaine",http://en.wikipedia.org/wiki/Shirley_MacLaine,female,"Stage, Screen and RadioMusicActorMusicals"
335,"Linda Esther Gray",http://en.wikipedia.org/wiki/Linda_Esther_Gray,female,"MusicClassical Music"
336,"Mollie Harris",NA,female,"Stage, Screen and RadioWritingActor"
337,"Rosemary Sutcliff",http://en.wikipedia.org/wiki/Rosemary_Sutcliff,female,"WritingArt, Fashion and DesignChildren's BooksArt"
338,"Charlotte Lamb",http://en.wikipedia.org/wiki/Charlotte_Lamb,female,Writing
339,"Fleur Cowles",http://en.wikipedia.org/wiki/Fleur_Cowles,female,"WritingArt, Fashion and DesignArt"
340,"Zandra Rhodes",http://en.wikipedia.org/wiki/Zandra_Rhodes,female,"Art, Fashion and DesignFashion"
341,"Beryl Reid",http://en.wikipedia.org/wiki/Beryl_Reid,female,"Stage, Screen and RadioActor"
342,"Gwyneth Jones",http://en.wikipedia.org/wiki/Gwyneth_Jones_(soprano),female,"MusicClassical Music"
343,"Baroness Maria Von Trapp",http://en.wikipedia.org/wiki/Maria_Von_Trapp,female,MusicWriting
344,"Rachel Billington",http://en.wikipedia.org/wiki/Rachel_Billington,female,Writing
345,"Mary Ellis",http://en.wikipedia.org/wiki/Mary_Ellis,female,"Stage, Screen and RadioActor"
346,"Helen Mirren",http://en.wikipedia.org/wiki/Helen_Mirren,female,"Stage, Screen and RadioActor"
347,"Rosamond Lehmann",http://en.wikipedia.org/wiki/Rosamund_Lehmann,female,Writing
348,"N.Busch, J.Kuchmy, M.Parry, M.Wilson",http://en.wikipedia.org/wiki/London_Philharmonic_Orchestra,female,Music
349,"Claire Bloom",http://en.wikipedia.org/wiki/Claire_Bloom,female,"Stage, Screen and RadioActor"
350,"Dame Janet Baker",http://en.wikipedia.org/wiki/Janet_Baker,female,"MusicClassical MusicOpera"
351,"Pamela Stephenson",http://en.wikipedia.org/wiki/Pamela_Stephenson,female,"Stage, Screen and RadioActor"
352,"Delia Smith",http://en.wikipedia.org/wiki/Delia_Smith,female,"Food and DrinkWritingChefFood and Drink Writing"
353,"Marti Webb",http://en.wikipedia.org/wiki/Marti_Webb,female,"Stage, Screen and RadioMusicActorPop and Rock"
354,"Lucia Popp",http://en.wikipedia.org/wiki/Lucia_Popp,female,"MusicClassical Music"
355,"Jenny Agutter",http://en.wikipedia.org/wiki/Jenny_Agutter,female,"Stage, Screen and RadioActor"
356,"Dorothy Dunnett",http://en.wikipedia.org/wiki/Dorothy_Dunnett,female,Writing
357,"Julia McKenzie",http://en.wikipedia.org/wiki/Julia_McKenzie,female,"Stage, Screen and RadioActor"
358,"Dame Eva Turner",http://en.wikipedia.org/wiki/Dame_Eva_Turner,female,"MusicClassical Music"
359,"Angela Rippon",http://en.wikipedia.org/wiki/Angela_Rippon,female,"Stage, Screen and RadioBroadcasting"
360,"Helene Hanff",http://en.wikipedia.org/wiki/Helene_Hanff,female,Writing
361,"Diana Dors",http://en.wikipedia.org/wiki/Diana_Dors,female,"Stage, Screen and RadioActor"
362,"Elspeth Huxley",http://en.wikipedia.org/wiki/Elspeth_Huxley,female,Writing
363,"Jessye Norman",http://en.wikipedia.org/wiki/Jessye_Norman,female,"MusicClassical MusicOpera"
364,"Gillian Lynne",http://en.wikipedia.org/wiki/Gillian_Lynne,female,"Stage, Screen and RadioDirectorDance"
365,"Gloria Swanson",http://en.wikipedia.org/wiki/Gloria_Swanson,female,"Stage, Screen and RadioActor"
366,"Princess Grace of Monaco",http://en.wikipedia.org/wiki/Princess_Grace_of_Monaco,female,"Royal or Aristocracy or PeerStage, Screen and Radio"
367,"Patricia Ruanne",NA,female,"Stage, Screen and RadioDance"
368,"Carla Lane",http://en.wikipedia.org/wiki/Carla_Lane,female,"WritingStage, Screen and RadioComedy Performer"
369,"Mary O'Hara",http://en.wikipedia.org/wiki/Mary_O%27Hara,female,"MusicFolk Music"
370,"HRH Princess Margaret",http://en.wikipedia.org/wiki/Princess_Margaret,female,"Royal or Aristocracy or Peer"
371,"Jacquetta Hawkes",http://en.wikipedia.org/wiki/Jacquetta_Hawkes,female,"WritingAcademia and EducationArchaeology"
372,"Catherine Gaskin",http://en.wikipedia.org/wiki/Catherine_Gaskin,female,WritingNovelist
373,"Andrea Newman",http://en.wikipedia.org/wiki/Andrea_Newman,female,"WritingNovelistPlaywright or Screenwriter"
374,"Renata Scotto",http://en.wikipedia.org/wiki/Renata_Scotto,female,"MusicClassical MusicOpera"
375,"Barbara Woodhouse",http://en.wikipedia.org/wiki/Barbara_Woodhouse,female,"Stage, Screen and RadioNature and ConservationBroadcastingBirds and Animals"
376,"Natalie Wood",http://en.wikipedia.org/wiki/Natalie_Wood,female,"Stage, Screen and RadioActor"
377,"Commissioner Catherine Bramwell-Booth",http://en.wikipedia.org/wiki/Catherine_Bramwell-Booth,female,"Politics and Public ServiceReligion and PhilosophyCampaignerReligion"
378,"Frances Perry",http://en.wikipedia.org/wiki/Frances_Perry,female,"Nature and ConservationGardening"
379,"Kiri Te Kanawa",http://en.wikipedia.org/wiki/Kiri_Te_Kanawa,female,"MusicClassical MusicOpera"
380,"Susannah York",http://en.wikipedia.org/wiki/Susannah_York,female,"Stage, Screen and RadioActor"
381,"Kyung-Wha Chung",http://en.wikipedia.org/wiki/Kyung-Wha_Chung,female,"MusicClassical MusicString Player"
382,"Elisabeth Soderstrom",http://en.wikipedia.org/wiki/Elisabeth_Soderstrom,female,"MusicClassical Music"
383,"Josephine Barstow",http://en.wikipedia.org/wiki/Josephine_Barstow,female,"MusicClassical Music"
384,"Pam Ayres",http://en.wikipedia.org/wiki/Pam_Ayres,female,"WritingStage, Screen and RadioPoetryBroadcasting"
385,"June Mendoza",NA,female,"Art, Fashion and DesignArt"
386,"Dame Moura Lympany",http://en.wikipedia.org/wiki/Moura_Lympany,female,"MusicClassical MusicPianist"
387,"Patricia Highsmith",http://en.wikipedia.org/wiki/Patricia_Highsmith,female,Writing
388,"Ileana Cotrubas",http://en.wikipedia.org/wiki/Ileana_Cotruba%C5%9F,female,"MusicClassical Music"
389,"Lauren Bacall",http://en.wikipedia.org/wiki/Lauren_Bacall,female,"Stage, Screen and RadioActor"
390,"Nana Mouskouri",http://en.wikipedia.org/wiki/Nana_Mouskouri,female,"MusicPop and Rock"
391,"Joan Fontaine",http://en.wikipedia.org/wiki/Joan_Fontaine,female,"Stage, Screen and RadioActor"
392,"Cathy Berberian",http://en.wikipedia.org/wiki/Cathy_Berberian,female,"MusicClassical Music"
393,"Janet Suzman",http://en.wikipedia.org/wiki/Janet_Suzman,female,"Stage, Screen and RadioActor"
394,"Barbara Pym",http://en.wikipedia.org/wiki/Barbara_Pym,female,Writing
395,"Patricia Batty Shaw",NA,female,"Medicine, Science and EngineeringMedicine"
396,"Rita Streich",http://en.wikipedia.org/wiki/Rita_Streich,female,"MusicClassical Music"
397,"Jane Grigson",http://en.wikipedia.org/wiki/Jane_Grigson,female,"Food and DrinkWritingChefFood and Drink Writing"
398,"Dr Catherine Gavin",NA,female,"WritingAcademia and EducationNovelistHistory"
399,"Victoria de los Angeles",http://en.wikipedia.org/wiki/Victoria_de_los_%C3%81ngeles,female,"MusicClassical Music"
400,"Anna Raeburn",http://en.wikipedia.org/wiki/Anna_Raeburn,female,"WritingStage, Screen and RadioBroadcasting"
401,"Felicity Kendal",http://en.wikipedia.org/wiki/Felicity_Kendal,female,"Stage, Screen and RadioActor"
402,"Rt Hon. Margaret Thatcher",http://en.wikipedia.org/wiki/Margaret_Thatcher,female,"Politics and Public ServicePolitics"
403,"Dorothy Edwards",http://en.wikipedia.org/wiki/Dorothy_Edwards,female,Writing
404,"Claire Rayner",http://en.wikipedia.org/wiki/Claire_Rayner,female,"WritingStage, Screen and RadioBroadcasting"
405,"Molly Weir",http://en.wikipedia.org/wiki/Molly_Weir,female,"Stage, Screen and RadioActor"
406,"Dame Daphne Du Maurier",http://en.wikipedia.org/wiki/Daphne_du_Maurier,female,Writing
407,"Deborah Kerr",http://en.wikipedia.org/wiki/Deborah_Kerr,female,"Stage, Screen and RadioActor"
408,"Jessica Mitford",http://en.wikipedia.org/wiki/Jessica_Mitford,female,Writing
409,"Shirley Conran",http://en.wikipedia.org/wiki/Shirley_Conran,female,"Art, Fashion and DesignDesign"
410,"Clare Francis",http://en.wikipedia.org/wiki/Clare_Francis,female,SportWritingSailingJournalism
411,"Miss Read",http://en.wikipedia.org/wiki/Miss_Read,female,Writing
412,"Mirella Freni",http://en.wikipedia.org/wiki/Mirella_Freni,female,"MusicClassical Music"
413,"Marisa Robles",http://en.wikipedia.org/wiki/Marisa_Robles,female,"MusicClassical MusicString Player"
414,"P L Travers",http://en.wikipedia.org/wiki/P._L._Travers,female,"WritingChildren's Books"
415,"Peggy Lee",http://en.wikipedia.org/wiki/Peggy_Lee,female,"MusicPop and RockJazz"
416,"Mary Martin",http://en.wikipedia.org/wiki/Mary_Martin,female,"Stage, Screen and RadioMusicActorMusicals"
417,"Jacqueline Du Pre",http://en.wikipedia.org/wiki/Jacqueline_du_Pr%C3%A9,female,"MusicClassical MusicString Player"
418,"Merle Park",http://en.wikipedia.org/wiki/Merle_Park,female,"Stage, Screen and RadioDance"
419,"Gemma Jones",http://en.wikipedia.org/wiki/Gemma_Jones,female,"Stage, Screen and RadioMusicActor"
420,"Anna Moffo",http://en.wikipedia.org/wiki/Anna_Moffo,female,"MusicClassical MusicOpera"
421,"Penelope Keith",http://en.wikipedia.org/wiki/Penelope_Keith,female,"Stage, Screen and RadioActor"
422,"Glynis Johns",http://en.wikipedia.org/wiki/Glynis_Johns,female,"Stage, Screen and RadioActor"
423,"Charlotte Rampling",http://en.wikipedia.org/wiki/Charlotte_Rampling,female,"Stage, Screen and RadioActor"
424,"Rosina Harrison",NA,female,Writing
425,"Lynn Seymour",http://en.wikipedia.org/wiki/Lynn_Seymour,female,"Stage, Screen and RadioDance"
426,"Julia Foster",http://en.wikipedia.org/wiki/Julia_Foster,female,"Stage, Screen and RadioActor"
427,"Margaret Price",http://en.wikipedia.org/wiki/Margaret_Price,female,"MusicClassical Music"
428,"Doris Hare",http://en.wikipedia.org/wiki/Doris_Hare,female,"Stage, Screen and RadioActor"
429,"Esther Rantzen",http://en.wikipedia.org/wiki/Esther_Rantzen,female,"Stage, Screen and RadioBroadcasting"
430,"Jean Simmons",http://en.wikipedia.org/wiki/Jean_Simmons,female,"Stage, Screen and RadioActor"
