310;|George Frideric Handel|;|Recorder Sonata In F Major, Op. 1/11|;|Soloist: Michala Petri Orchestra: The Academy Of St Martin In The Fields Chamber Ensemble|
311;|Outkast|;|Hey Ya|;
312;|Don Henley|;|The Boys Of Summer|;
313;|Phil Collins|;|I Wish It Would Rain Down|;
314;|Manu Chao|;|Me Gustas Tu - I Like You|;
315;|Thomas Newman|;|Any Other Name|;
316;|Dido|;|Here With Me|;
317;|Spandau Ballet|;|Through The Barricades|;
318;|Coldplay|;|Fix You|;
319;|Jimi Hendrix|;|Voodoo Chile|;
320;|Richard Strauss|;|Marie Theres'! Hab' Mir's Gelobt (act 3 Trio) (from Der Rosenkavalier)|;|Soloist: Christa Ludwig, Elisabeth Schwarzkopf Teresa Stich-randall|
321;|Peggy Lee|;|Where Or When (from Babes In Arms)|;|Artist: The Benny Goodman Sextet|
322;|Bob Dylan|;|Blowin' In The Wind|;
323;|Franz Schubert|;|String Quintet In C Major|;|Soloist: Mstislav Rostropovich Orchestra: Emerson String Quartet|
324;|William Shakespeare|;|Shall I Compare Thee To A Summer's Day? (sonnet 18)|;|Performer: Judi Dench|
325;|Benjamin Britten|;|Four Sea Interludes From Peter Grimes - Dawn|;|Orchestra: The Orchestra Of The Royal Opera House, Convent Garden Conductor: Benjamin Britten|
326;|Hector Berlioz|;|Women's Chorus|;|Orchestra: Royal Opera House Orchestra And Chorus|
327;|Johannes Brahms|;|String Sextet No. 1 In B Flat Major|;
328;|Bob Dylan|;|Mr Tambourine Man|;
329;|Giuseppe Verdi|;|Si, Pel Ciel (oath Duet) (from Otello)|;|Soloist: Mario Flippeschi, Tito Gobbi|
330;|Sonja Kristina|;|Frank Mills (from Hair)|;
331;|Nicola Moscona Robert Shaw|;|Mefistofele (prologue)|;
332;|Carl Orff|;|O Fortuna (from Carmina Burana)|;|Soloist: Lucia Popp, John Van Kerstern, Hermann Prey Orchestra: Munich Radio Orchestra Conductor: Kurt Eichhorn|
333;|Camille Saint-saens|;|The Swan (from Carnival Of The Animals)|;|Soloist: Pascal Roge , Cristina Ortiz Orchestra: London Sinfonietta Conductor: Charles Dutoit|
334;|Dinah Washington|;|Smoke Gets In Your Eyes|;
335;|Johann Pachelbel|;|Canon In D Major|;|Soloist: Leonard Slatkin Orchestra: The Saint Louis Symphony Orchestra|
336;|Elton John|;|I'm Still Standing|;
337;|Lon Satton Ray Shell|;|I Am The Starlight|;
338;|Ella Fitzgerald|;|Someone To Watch Over Me|;
339;|Soviet Army Chorus Drum Corps|;|The Song Of The Plains (meadowland)|;
340;|Johann Sebastian Bach|;|St Matthew Passion - O Haupt Voll Blut|;|Choir: Cologne Cathedral Boys' Choir, Dresden Chamber Choir, Orchestra: Cologne Chamber Orchestra Conductor: Helmut Muller-bruhl|
341;|Wolfgang Amadeus Mozart|;|Zeffiretti Lusinghieri (from Idomeneo)|;|Soloist: Sena Jurinac|
342;|Lead Belly|;|Take This Hammer|;
343;|Choir Of Alleyn's School|;|The Kettles Are Singing|;|Orchestra: English Opera Group Orchestra|
344;|Humphrey Lyttelton And His Band|;|Panama Rag|;
345;|Ludwig Van Beethoven|;|Piano Concerto No. 4 In G Major|;|Soloist: Christian Blackshaw Orchestra: Bbc Philharmonic Orchestra Conductor: Gianandrea Noseda|
346;|Charlie Stringer|;|To Be A Farmer's Boy|;
347;|Bill Withers|;|Lovely Day|;
348;|Van Morrison|;|Jackie Wilson Said (i'm In Heaven When You Smile)|;
349;|Nusrat Fateh Ali Khan|;|Shamas-ud-doha|;
350;|Judy Collins|;|Who Knows Where The Time Goes?|;
351;|Stevie Wonder|;|Superstition|;
352;|Celia Cruz|;|Quimbara|;
353;|Amy Winehouse|;|Me Mr Jones|;
354;|Joan Sutherland|;|The Flower Duet|;|Artist: Jane Berbie|
355;|Shades|;|Blue Skies|;
356;|Ludwig Van Beethoven|;|Piano Sonata No. 8 In C Minor, Op. 13 'pathetique' - 1st Movement|;|Soloist: John Lill|
357;|Wolfgang Amadeus Mozart|;|Requiem In D Minor - Dies Irae|;|Choir: Members Of The Choir Les Arts Florissants Conductor: William Christie|
358;|Paul Hindemith|;|Symphonic Metamorphoses|;|Orchestra: London Symphony Orchestra Conductor: Claudio Abbado|
359;|Joseph Haydn|;|String Quartet In D Major, Op. 64/5 'the Lark'|;|Orchestra: Hagen Quartet|
360;|Enrique Granados|;|Oriental March (from Piezas Sobre Cantos Populares Espanoles)|;|Soloist: Alicia De Larrocha|
361;|Franz Schubert|;|String Quartet No. 14 In D Minor 'death And The Maiden' - 2nd Movement|;|Orchestra: The Juilliard String Quartet|
362;|Ralph Vaughan Williams|;|Dirge For Two Veterans (from Dona Nobis Pacem)|;|Soloist: Yvonne Kenny Bryn Terfel Orchestra: The London Symphony Chorus And Orchestra Conductor: Richard Hickox|
363;|Franz Schubert|;|Piano Sonata No. 21 In B Flat Major, D960|;|Soloist: Alfred Brendel|
364;|Aled Jones|;|Yr Ehedydd (the Skylark)|;
365;|The Beatles|;|Let It Be|;
366;|The Immposters|;|Everybody Be There|;
367;|10cc|;|The Wall Street Shuffle|;
368;|Giuseppe Verdi|;|La Donna E Mobile (from Rigoletto)|;|Soloist: Luciano Pavarotti|
369;|Giuseppe Verdi|;|Recordare (from Requiem Mass)|;|Soloist: Joan Sutherland And Marilyn Horne Orchestra: The Vienna Philharmonic Conductor: Sir Georg Solti|
370;|Ludwig Van Beethoven|;|String Quartet No. 15 In A Minor, Op. 132 - 1st Movement|;|Orchestra: The Borodin Quartet|
371;|Kathleen Ferrier|;|Down By The Salley Gardens|;
372;|Muddy Waters|;|I'm Ready|;
373;|Giorgos Kalogridis|;|To Giasemi Horis Nero - Jasmine Without Water Cannot Live, And Nor Can A Heart Without Love|;
374;|Wolfgang Amadeus Mozart|;|E Voi Ridete? (from Cosi Fan Tutte)|;|Soloist: Marcel Boon, Werner Gura , Pietro Spagnoli Orchestra: Concerto Koln Conductor: Rene Jacobs|
375;|Johann Sebastian Bach|;|Concerto For Two Violins In D Minor - 2nd Movement|;|Soloist: Itzhak Perlman Pinchas Zukerman Orchestra: The English Chamber Orchestra Conductor: Daniel Barenboim|
376;|Melina Mercouri|;|The Boys Of Piraeus From Never On Sunday|;
377;|Shusha|;|Barun Baruneh / The Rain|;
378;|Josephine Baker|;|J'attendrai (i Will Wait)|;
379;|Hassan Golnaraghi|;|Mara Beboos - Original Old Recording (not Commercially Available)|;
380;|Edith Piaf|;|Non, Je Ne Regrette Rien|;
381;|The Beatles|;|Yellow Submarine|;
382;|Wolfgang Amadeus Mozart|;|Der Holle Rache (from The Magic Flute)|;|Soloist: Lucia Popp Orchestra: The Philharmonia Orchestra Conductor: Otto Klemperer|
383;|Johann Sebastian Bach|;|Suite For Solo Cello No. 1 In G Major - 1st Movement|;|Soloist: Jacqueline Du Pre|
384;|Bette Midler|;|Wind Beneath My Wings|;
385;|Jean-philippe Rameau|;|Boree En Fureur From Les Boreades|;|Choir: Monteverdi Choir, English Baroque Soloists Conductor: John Eliot Gardiner|
386;|Massive Attack|;|Unfinished Sympathy|;
387;|George Formby|;|When I'm Cleaning Windows|;
388;|The Modern Jazz Quartet|;|Cortege|;
389;|Gaetano Donizetti|;|Lucia Di Lammermoor Act 2|;|Soloist: Joan Sutherland|
390;|Philip Glass|;|Dinner With The Beast|;|Orchestra: The Philip Glass Ensemble Conductor: Michael Riesman|
391;|Pet Shop Boys|;|Always On My Mind|;
392;|Otis Redding|;|That's How Strong My Love Is|;
393;|Nina Simone|;|I Wish I Knew How It Would Feel To Be Free|;
394;|David Bowie|;|Heroes|;
395;|Robert Schumann|;|Von Fremden Landern Und Menschen (from Scenes Fron Childhood)|;|Soloist: Daniel Barenboim|
396;|George Gershwin|;|Rhapsody In Blue|;|Soloist: Howard Shelley Orchestra: The Philharmonia Orchestra Conductor: Yan Pascal Tortelier|
397;|Kaiser Chiefs|;|The Angry Mob|;
398;|The Enemy|;|It's Not Ok|;
399;|Cyndi Lauper|;|Time After Time|;
400;|Wolfgang Amadeus Mozart|;|Requiem In D Minor - Introitus|;|Choir: The Leipzig Radio Chorus Orchestra: The Dresden State Orchestra Conductor: Peter Schreier|
401;|Dylan Thomas|;|A Visit To Grandpa's|;
402;|Sir Hubert Parry|;|Jerusalem|;|Choir: Liverpool Cathedral Choir With The Massed Choirs From Merseyside Orchestra: The Liverpool Cathedral Brass Ensemble|
403;|Charles Dickens|;|Extract From Great Expectations|;|Artist: Janet Suzman Oliver Milburn|
404;|Richmal Crompton|;|Violet Elizabeth Takes Control|;|Artist: Martin Jarvis|
405;|Richard Tucker|;|Kol Nidrei|;
406;|Noel Coward|;|Private Lives|;
407;|Franz Schubert|;|Piano Quintet In A Major 'trout' - 4th Movement|;|Soloist: Ian Brown Orchestra: The Nash Ensemble|
408;|Eva Cassidy|;|Over The Rainbow|;
409;|Barbra Streisand|;|Children Will Listen (from Sondheim's Into The Woods)|;
410;|Original Broadway Cast|;|For Good|;
411;|Ann Christine Lofgren|;|The Lord's Prayer|;
412;|Leona Lewis|;|Footprints In The Sand|;
413;|Van Tramp|;|Something|;
414;|Kate Bush|;|This Woman's Work|;
415;|Faith Hill|;|There Will Come A Day|;
416;|The Choir Of Magdalen College, Oxford|;|The Bells Of Magdalen College, Oxford|;
417;|Richard Wagner|;|Wintersturme Wichen Dem Wonnemond (from Die Walkure)|;|Soloist: Placido Domingo|
418;|William Byrd|;|Sanctus|;|Choir: Choir Of St John's College, Cambridge Conductor: George Guest|
419;|Christoph Willibald Gluck|;|Che Faro Senza Euridice (what Is Life?) (from Orpheus And Euridice)|;|Soloist: Janet Baker Orchestra: The English Chamber Orchestra|
420;|Joseph Haydn|;|Symphony No. 85 In B Flat Major 'la Reine' - 1st Movement|;|Orchestra: Philharmonia Hungarica Conductor: Antal Dorati|
421;|Ludwig Van Beethoven|;|String Quartet No. 15 In A Minor, Op. 132 - 3rd Movement|;|Orchestra: Medici String Quartet|
422;|Wolfgang Amadeus Mozart|;|Piano Concerto No. 23 In A Major - 3rd Movement|;|Soloist: Mitsuko Uchida Orchestra: The English Chamber Orchestra Conductor: Jeffrey Tate|
423;|Giuseppe Verdi|;|Grand March (from Aida)|;|Soloist: Gunther Brausinger|
424;|Gioachino Rossini|;|Serbami Ognor Si Fido (from Semiramide)|;|Soloist: Joan Sutherland, Marilyn Horne Orchestra: London Symphony Orchestra Conductor: Richard Bonynge|
425;|Giuseppe Verdi|;|E Lui! Desso! L'infante! (from Don Carlos|;|Soloist: Tito Gobbi, Mario Filippeschi Orchestra: Rome Opera House Orchestra Conductor: Gabriele Santini|
426;|Andy Stewart|;|A Scottish Soldier|;
427;|Richard Wagner|;|Brunnhilde's Immolation (from Gotterdammerung)|;|Soloist: Birgit Nilsson Orchestra: Vienna Philharmonic Orchestra Conductor: Georg Solti|
428;|Johannes Brahms|;|Viola Sonata No. 1 In F Minor|;|Soloist: Gervase De Peyer, Daniel Barenboim|
429;|Ludwig Van Beethoven|;|Symphony No. 9 In D Minor 'choral'|;|Orchestra: Philharmonia Orchestra And Chorus Conductor: Otto Klemperer|
430;|Wolfgang Amadeus Mozart|;|Sinfonia Concertante In E Flat Major|;|Orchestra: Israel Philharmonic Orchestra Conductor: Zubin Mehta|
431;|The Choir Of St George's Chapel, Windsor|;|I Was Glad|;
432;|Tony Bennett|;|A Time For Love|;
433;|Johannes Brahms|;|Abendlied, Op. 92/3|;|Choir: The Songmaker's Almanac|
434;|Benjamin Britten|;|A Midsummer Night's Dream Act 3 (finale)|;
435;|Jacques Offenbach|;|Entrance Of King Menelaus (from La Belle Helene)|;|Soloist: Michel Senechal Orchestra: The Choir And Orchestra Of The Louvre, Grenoble Conductor: Marc Minkowski|
436;|Franz Schubert|;|Fantasia In F Minor, D940|;|Soloist: Murray Perahia And Radu Lupu|
437;|Richard Strauss|;|Intermezzo (moonlight Music) (from Capriccio)|;|Orchestra: Vienna Philharmonic Conductor: Horst Stein|
438;|Joseph Haydn|;|The Adagio From Haydn's Piano Sonata In E Minor|;|Soloist: Alfred Brendel|
439;|Cookham Church Choir|;|In Dulci Jubilo|;
440;|Georges Brassens|;|Marinette|;
441;|Johann Sebastian Bach|;|Cantata No. 197a: Ehre Sei Gott In Der Hohe|;|Choir: Monteverdi Choir Conductor: John Eliot Gardiner|
442;|Mark O'connor|;|God's Dear Son|;
443;|Harry Belafonte|;|Scarlet Ribbons|;
444;|The Beatles|;|The Things We Said Today|;
445;|The Temptations|;|Ain't Too Proud To Beg|;
446;|Bob Marley|;|Exodus|;
447;|Buju Banton|;|Driver A|;
448;|D:ream|;|Things Can Only Get Better|;
449;|Claude Debussy|;|Reflets Dans L'eau (from Images)|;|Soloist: Paul Roberts|
450;|Ladysmith Black Mambazo|;|Nkosi Sikelel' Iafrika|;
451;|Glen Campbell|;|Wichita Lineman|;
452;|Claude Debussy|;|Syrinx|;|Soloist: James Galway|
453;|Traffic|;|Hole In My Shoe|;
454;|Aretha Franklin|;|I Say A Little Prayer|;
455;|The Blue Nile|;|A Walk Across The Rooftops|;
456;|Antonio Vivaldi|;|The Four Seasons - Winter - 1st Movement|;|Soloist: Michel Schwalbe Orchestra: Berliner Philharmoniker|
457;|Sir Edward Elgar|;|Serenade For Strings In E Minor|;|Orchestra: London Philharmonic Orchestra Conductor: Leonard Slatkin|
458;|Jean Sibelius|;|Symphony No. 2 In D Major - 4th Movement|;|Orchestra: Berliner Philharmonic Conductor: Herbert Von Karajan|
460;|Erroll Garner|;|I'll Remember April|;
461;|Franz Schubert|;|String Quintet In C Major - 2nd Movement|;|Orchestra: Hollywood String Quartet Conductor: Felix Slatkin|
462;|Stevie Wonder|;|Isn't She Lovely|;
463;|Dmitri Shostakovich|;|Symphony No. 5 In D Minor|;|Orchestra: Scottish National Orchestra Conductor: Nima Jarvi|
464;|Bobby Hebb|;|Sunny|;
465;|Roy Orbison|;|Only The Lonely|;
466;|Jack Hylton His Orchestra|;|Tiptoe Through The Tulips|;
467;|Glenn Miller|;|In The Mood|;
468;|Nikolai Andreyevich Rimsky-korsakov|;|Scheherazade - 3rd Movement|;|Orchestra: London Symphony Orchestra Conductor: Pierre Monteux|
469;|Edith Sitwell|;|Polka|;
470;|John Tavener|;|The Opening Of John Tavener's The Protecting Veil|;|Soloist: Steven Isserlis|
471;|Felix Mendelssohn|;|A Midsummer Nights Dream Overture|;|Orchestra: Berlin Philharmonic|
472;|Peter Dawson|;|The Floral Dance|;
473;|Connie Boswell|;|Silver Threads Among The Gold|;
474;|The Beatles|;|Eleanor Rigby|;
475;|Richard Tauber|;|Can I Forget You?|;
476;|Vera Lynn|;|Kiss Me Goodnight Sergeant Major|;
477;|Richard Harris|;|Macarthur Park|;
478;|Rolf Harris|;|Two Little Boys|;
479;|Meat Loaf|;|Bat Out Of Hell|;
480;|David Bowie|;|Space Oddity|;
481;|Layton Johnstone|;|For Old Times' Sake|;
482;|Oscar Straus|;|Only A Simple Little Melody (from The Land Without Music)|;|Orchestra: Tauber And Orchestra|
483;|Margaret Whiting And Frank Devol|;|My Foolish Heart|;
484;|Geraldo's Gaucho Tango Orchestra|;|There's Something In Your Eyes|;
485;|The Ink Spots|;|Ring Telephone Ring|;
486;|The Fureys Davey Arthur|;|When You Were Sweet Sixteen|;
487;|Richard Harris Orchestra|;|Didn't We?|;
488;|George Melly And The Feetwarmers|;|I Need A Little Sugar In My Bowl|;
489;|Carole King|;|(you Make Me Feel Like) A Natural Woman|;
490;|Abba|;|Dancing Queen|;
491;|Wham!|;|Last Christmas|;
492;|The Jam|;|Town Called Malice|;
493;|Meat Loaf|;|I'd Do Anything For Love (but I Won't Do That)|;
494;|Lenny Kravitz|;|Heaven Help|;
495;|Bonnie Tyler|;|Total Eclipse Of The Heart|;
496;|Puff Daddy Faith Evans|;|I'll Be Missing You|;
497;|Randy Newman|;|Marie|;
498;|Weather Report|;|Birdland|;
499;|Gidon Kremer|;|Soledad|;
500;|Mr. Scruff|;|Get A Move On|;
501;|Tom Waits|;|Misery Is The River Of The World|;
502;|The Doobie Brothers|;|What A Fool Believes|;
503;|Arvo Part|;|Tabula Rasa|;|Soloist: Gidon Kremer, Tatjana Grindenko Alfred Schnittke Orchestra: The Lithuanian Chamber Orchestra Conductor: Saulus Sondeckis|
504;|John Rutter|;|The Shepherd's Pipe Carol|;|Orchestra: The Clare College Singers And Orchestra Conductor: John Rutter|
505;|Eric Coates|;|Saxo-rhapsody|;|Soloist: Jack Brymer Orchestra: Royal Liverpool Philharmonic Orchestra|
506;|Sergei Sergeyevich Prokofiev|;|Symphony No. 7 In C Sharp Minor - 3rd Movement|;|Orchestra: London Symphony Orchestra Conductor: Andre Previn|
507;|Fats Waller|;|African Ripples|;
508;|Ian Dury And The Blockheads|;|Inbetweenies|;
509;|George Gershwin|;|Piano Concerto In F Major|;|Orchestra: London Symphony Orchestra|
510;|Noel Coward|;|Let's Do It|;
511;|Bunny Berigan|;|In A Mist|;
512;|The Weather Girls|;|Lock Me Up|;
513;|Johann Sebastian Bach|;|Sarabande From English Suite No 2 In A Minor|;|Soloist: Angela Hewitt|
514;|Wolfgang Amadeus Mozart|;|Requiem In D Minor - Kyrie|;|Orchestra: Les Arts Florissants|
515;|The White Stripes|;|I Just Don't Know What To Do With Myself|;
516;|The Rolling Stones|;|Street Fighting Man|;
517;|Franz Schubert|;|String Quintet In C Major - 1st Movement|;|Soloist: Douglas Cummings Orchestra: Lindsay Quartet|
518;|Soweto String Quartet|;|Millennia|;|Composer: S Khemese/m Mnguni/r Khemese/t Khemese|
519;|Ella Fitzgerald|;|Do I Love You?|;
520;|Ludwig Van Beethoven|;|Symphony No. 7 In A Major|;|Orchestra: Berlin Philharmonic Conductor: Carlos Kleiber|
521;|Franz Schubert|;|Auf Dem Wasser Zu Singen (to Be Sung Upon The Water), D774|;|Soloist: Felicity Lott Accompanied By Graham Johnson|
522;|Wolfgang Amadeus Mozart|;|Piano Concerto In B Flat Major - 3rd Movement|;|Soloist: Clifford Curzon Orchestra: The English Chamber Orchestra Conductor: Benjamin Britten|
523;|Ralph Vaughan Williams|;|Symphony No. 5 In D Major - 3rd Movement|;|Orchestra: London Philharmonic Orchestra Conductor: Sir Roger Norrington|
524;|Ludwig Van Beethoven|;|Piano Sonata No. 21 In C Major, Op. 53 - 3rd Movement|;|Soloist: Paul Lewis|
525;|Peter Cook|;|Sitting On The Bench|;
526;|Leos Janacek|;|String Quartet No. 2 'intimate Letters'|;|Orchestra: Medici String Quartet|
527;|Ella Fitzgerald|;|Let's Do It|;
528;|Dennis Cox|;|My Lagen Love|;
529;|Ralph Vaughan Williams|;|The Wasps Overture|;|Orchestra: Halle Orchestra|
530;|Franz Schubert|;|Piano Trio No. 1 In B Flat Major|;|Soloist: Alfred Cortot, Jacques Thibaud, Pablo Casa|
531;|Jean Sablon|;|Sur Le Pont D'avignon|;
532;|Wolfgang Amadeus Mozart|;|Symphony No. 39 In E Flat Major|;|Orchestra: Bbc Symphony Orchestra Conductor: Bruno Walter|
533;|Johann Sebastian Bach|;|Cantata No. 68: Also Hat Gott Die Welt Geliebt|;|Soloist: Isobel Baillie, Anthony Pini|
534;|Maurice Ravel|;|Jeux D'eau|;|Soloist: Eileen Joyce|
535;|Giuseppe Verdi|;|Bella Figlia Dell'amore (from Rigoletto)|;|Soloist: Nellie Melba/edna Thornton/john Mccormack|
536;|Julie Andrews|;|My Favourite Things|;
537;|Simon Garfunkel|;|The Boxer|;
538;|Gabriel Faure|;|Pie Jesu (from Requiem)|;|Soloist: Victoria De Los Angeles|
539;|Modest Petrovich Mussorgsky|;|First Promenade (from Pictures At An Exhibition)|;|Orchestra: The Royal Liverpool Philharmonic Orchestra Choir Conductor: Sir Charles Mackerras|
540;|Wolfgang Amadeus Mozart|;|Don Giovanni, A Cenar Teco (from Don Giovanni)|;
541;|Howard Blake|;|Walking In The Air|;
542;|Bryan Adams|;|Heaven|;
543;|Wolfgang Amadeus Mozart|;|Violin Sonata|;|Soloist: Yefim Bronfman And Isaac Stern|
544;|Eric Wainaima|;|Ritwa Riaku|;
545;|Harry Belafonte|;|Day-o|;
546;|Angelique Kidjo|;|Malaika|;
547;|Patti Labelle|;|I Can't Complain|;
548;|Joan Baez|;|We Shall Overcome|;
549;|Miriam Makeba|;|Eyes On Tomorrow|;
550;|Frank Sinatra|;|Moon River|;
551;|All Angels|;|Ave Maria|;
552;|Lale Andersen|;|Lilli Marlene|;
553;|Dominic Behan|;|Liverpool Lou|;
554;|Bob Marley|;|One Love / People Get Ready|;
555;|Gracie Fields|;|When I Grow Too Old To Dream|;
556;|John Lennon|;|Beautiful Boy|;
557;|Sean Lennon|;|Magic|;
558;|Amiina|;|Seoul|;
559;|Richard Wagner|;|Tannhauser Overture|;|Orchestra: Bavarian Radio Symphony Orchestra Conductor: Bernard Haitink|
560;|Iestyn Edwards|;|Tom Bowling|;
561;|Giacomo Puccini|;|Perche Tarda La Luna? (from Turandot)|;|Orchestra: Orchestra Of The Rome Opera House Conductror: Francesco Molinari-pradelli|
562;|Elvis Presley|;|Girl Of My Best Friend|;
563;|Nat King Cole|;|Stardust|;
564;|Jean Sibelius|;|Symphony No. 2 In D Major|;|Orchestra: Royal Philharmonic Orchestra Conductor: Sir John Barbirolli|
565;|Paul Robeson|;|Mary Had A Baby, Yes Lord|;
566;|Gioachino Rossini|;|Semiramide|;|Soloist: Toscanini|
567;|Frederic Chopin|;|Nocturne In E Minor, Op. 72|;|Soloist: Tamas Vasary|
568;|Eddie Calvert|;|Midnight|;
569;|Gaetano Donizetti|;|Lucia Di Lammermoor|;|Soloist: Maria Callas|
570;|Max Bruch|;|Violin Concerto No. 1 In G Minor|;|Orchestra: London Symphony Orchestra Conductor: Andre Previn|
571;|Ludwig Van Beethoven|;|Symphony No. 3 In E Flat Major 'eroica' - 1st Movement|;|Orchestra: Bbc Symphony Orchestra Conductor: Sir John Barbirolli|
572;|Johannes Brahms|;|Variations On The St Antoni Chorale - Theme|;|Orchestra: The Berlin Philharmonic Orchestra Conductor: Claudio Abbado|
573;|Kate Bush|;|Oh England, My Lionheart|;
574;|Paul Robeson|;|Gloomy Sunday|;
575;|The Damned|;|Smash It Up|;
576;|Talking Heads|;|People Like Us|;
577;|Billy Bragg|;|Waiting For The Great Leap Forwards|;
578;|Elvis Costello|;|Couldn't Call It Unexpected No 4|;
579;|Abdullah Ibrahim|;|The Wedding|;
580;|Neil Diamond|;|I Am...i Said|;
581;|Eurythmics|;|Sweet Dreams (are Made Of This)|;
582;|The Jam|;|The Eton Rifles|;
583;|Pyotr Ilyich Tchaikovsky|;|Swan Lake - Act 4 (finale)|;|Orchestra: The Philadelphia Orchestra Conductor: Wolfgang Sawallisch|
584;|Vangelis|;|Chariots Of Fire (titles)|;
585;|Nina Simone|;|Feeling Good|;
